county_fips,year,state,county_name,dem_votes,rep_votes,dem_share,rep_share,turnout,population,mean_age,share_age_18_34,share_age_65_plus,share_college,share_no_hs,unemployment_rate,share_labor_force,median_wage,mean_wage,share_white,share_black,share_hispanic,share_poverty
01055,2008,ALABAMA,ETOWAH,13497.0,30595.0,0.30610995191871543,0.6938900480812846,44737,103064.0,39.01376814406582,0.21392532795156408,0.16293759217573547,0.11401653341612979,0.253308623767756,0.06115618211641619,0.4377280136614143,26032.0,32011.8605860741,0.8488997127998137,0.14134906465885275,0.024576961887759062,0.16824986323171034
01055,2012,ALABAMA,ETOWAH,12803.0,29130.0,0.30532039205399086,0.6946796079460091,42530,104089.0,39.57028120166396,0.203162678092786,0.16140034009357376,0.10310407439787106,0.24490580176579657,0.12173410404624277,0.41550980410994437,24400.0,31862.606002630633,0.8310964655246952,0.15388753854874193,0.03481635907732806,0.17950298405244106
01055,2016,ALABAMA,ETOWAH,10442.0,32353.0,0.24400046734431594,0.7559995326556841,44164,309140.0,40.35620107394708,0.19402859545836837,0.17700071165167885,0.11885229992883484,0.2315358737141748,0.07052909478861524,0.4472245584524811,25000.0,33021.85704253762,0.8094714368894352,0.1646761984861228,0.0374296435272045,0.17204618513415995
01055,2020,ALABAMA,ETOWAH,11567.0,35528.0,0.245609937360654,0.754390062639346,47728,102753.0,40.77948089106887,0.20273860617208256,0.191245024476171,0.1307115120726402,0.21005712728582135,0.05439330543933055,0.4419335688495713,28954.0,37086.0026549275,0.7881716348914387,0.16231156267943514,0.040689809543273676,0.16137955562580888
01055,2024,ALABAMA,ETOWAH,10027.0,35653.0,0.21950525394045534,0.7804947460595446,46137,103184.0,40.698926190106995,0.20299658861839046,0.19010699333229958,0.1255911769266553,0.22443402077841526,0.07089779245610986,0.4460381454489068,30000.0,36071.004014200524,0.7657582570941232,0.13756977826019537,0.0463443944797643,0.175012521237
01073,2000,ALABAMA,JEFFERSON,129889.0,138491.0,0.4839742156643565,0.5160257843356435,273763,660561.0,36.3738625198884,0.24018977808256922,0.13320192987475796,0.1720143938258541,0.2495954196508725,0.06115891704537189,0.478697652449963,23000.0,31217.404704913784,0.5909900826721529,0.3974606433016784,0.015636708797522107,0.1369623785389561
01073,2008,ALABAMA,JEFFERSON,166121.0,149921.0,0.5256295049392169,0.47437049506078305,318524,659250.0,37.914927569207435,0.216646188850967,0.13492453545695868,0.20074630261660978,0.22762229806598408,0.06611838643231946,0.5044444444444445,30968.0,39276.12977909491,0.572388320060675,0.41199544937428895,0.029539628365566933,0.1282600578736115
01073,2012,ALABAMA,JEFFERSON,159876.0,141683.0,0.5301649096859984,0.46983509031400156,303918,659530.0,37.72484193289161,0.23886252331205554,0.1325807772201416,0.20788440252907373,0.2241626612890998,0.10359766841216894,0.49136657923066424,30635.0,40527.43763174249,0.5541703940685033,0.42809576516610315,0.039182448106985276,0.16884715448670726
01073,2016,ALABAMA,JEFFERSON,156873.0,134768.0,0.5378976207049078,0.46210237929509224,304191,1981169.0,38.31599777707,0.23330215645409352,0.1474452709486167,0.22469208835793414,0.21652822146924366,0.07272860156200832,0.49725288453433303,31000.0,43127.09761925742,0.5218030364900723,0.42214419870288705,0.037296666765934655,0.16272529024981242
01073,2020,ALABAMA,JEFFERSON,181688.0,138843.0,0.5668344091523129,0.43316559084768713,325848,658693.0,38.66700268562138,0.23372496747346638,0.15882664610068728,0.2420444729183398,0.21092071723853145,0.06348372252106589,0.4882547711908279,36000.0,50381.756202133416,0.5142380441267783,0.427845749081894,0.039057649010996016,0.13922639703429332
01073,2024,ALABAMA,JEFFERSON,162112.0,131123.0,0.5528398724572442,0.4471601275427558,298704,667919.0,38.86089331191357,0.22765335317605878,0.16553803679787518,0.2546730965880593,0.21118728468571787,0.055469661297680245,0.4890248667877392,37350.0,50723.23260899825,0.48940215804611037,0.42794560418254307,0.04272374344793306,0.144651573228911
01081,2000,ALABAMA,LEE,14574.0,22433.0,0.39381738589996484,0.6061826141000352,38264,116435.0,31.632885300811612,0.3687465109288444,0.07851591016446945,0.1638854296388543,0.2368961222999957,0.05007041151619465,0.4940009447331129,16200.0,23523.329161451813,0.7471207111263796,0.23141667024520118,0.01831923390733027,0.20116276992873344
01081,2008,ALABAMA,LEE,21498.0,32230.0,0.4001265634306135,0.5998734365693865,54325,130537.0,33.2594896466136,0.3454193064035484,0.0872396332074431,0.21040011644208156,0.2258440135746953,0.05643794057285625,0.5151183189440541,24000.0,30489.56894763079,0.7437584746087317,0.22946750729678175,0.018286003202157244,0.16553825590923918
